date,yearmonth,ma_id,fishbase_id,length_cm,count,lmax
2022-03-16,2022-03-01,61.0,7625.0,33.923124029316284,16,19.89999962
2022-03-16,2022-03-01,61.0,5847.0,27.527790152823616,75,23.52499994
2022-04-25,2022-04-01,177.0,1863.0,21.393128216528734,270,21.60000038
2022-04-26,2022-04-01,61.0,5399.0,24.23983927086524,19,
2022-05-06,2022-05-01,61.0,4886.0,62.92624069426631,2,49.34999943
2022-05-08,2022-05-01,61.0,5847.0,23.287924569233816,120,23.52499994
2022-04-26,2022-04-01,62.0,999999001.0,8.702031326936355,10,
2022-05-12,2022-05-01,118.0,1845.0,41.4250735465516,9,59.0
2022-04-29,2022-04-01,28.0,1845.0,27.607348591905733,6,59.0
2022-03-03,2022-03-01,66.0,999999001.0,11.531546512715742,2,
2022-03-18,2022-03-01,177.0,999999001.0,5.648547403639646,1,
2022-03-31,2022-03-01,85.0,1053.0,21.705393938792373,120,20.0
2022-04-05,2022-04-01,19.0,181.0,31.1015451098067,7,41.0
2022-03-29,2022-03-01,71.0,1407.0,42.40541028587899,13,79.0
2022-03-05,2022-03-01,72.0,4443.0,31.91676496051127,56,27.8
2022-04-17,2022-04-01,61.0,1863.0,21.968981941355814,10,21.60000038
2022-03-05,2022-03-01,66.0,999999001.0,8.480061851446294,6,
2022-04-12,2022-04-01,71.0,4922.0,45.895546032998936,19,37.79999924
2022-04-21,2022-04-01,74.0,4464.0,32.75809319105011,9,46.0
2022-04-10,2022-04-01,67.0,387.0,12.798728590385219,220,29.0
2022-03-19,2022-03-01,69.0,6.0,50.89028182425918,18,108.5
2022-05-31,2022-05-01,65.0,6473.0,24.740728472457267,20,57.0
2022-03-17,2022-03-01,64.0,143.0,96.83438613768615,10,131.0
2022-05-23,2022-05-01,64.0,143.0,108.34600468177995,6,131.0
2022-04-10,2022-04-01,67.0,999999001.0,13.80299537376215,3,
2022-03-28,2022-03-01,67.0,121.0,106.30569287870979,1,104.0
2022-04-05,2022-04-01,92.0,1906.0,48.90754068348736,14,69.0
2022-03-12,2022-03-01,71.0,111.0,25.953701445961187,9,25.0
2022-05-23,2022-05-01,71.0,4618.0,19.608198742843687,30,33.0
2022-03-20,2022-03-01,6.0,387.0,17.532220653710095,350,29.0
2022-04-17,2022-04-01,92.0,143.0,62.05961434413531,1,131.0
2022-04-21,2022-04-01,61.0,1863.0,26.548140483692965,13,21.60000038
2022-05-08,2022-05-01,61.0,4975.0,34.63998787565886,2,29.79999924
2022-05-15,2022-05-01,61.0,5348.0,25.152433344143446,12,28.0
2022-03-03,2022-03-01,142.0,109.0,23.07588214132727,104,21.75
2022-03-04,2022-03-01,142.0,109.0,21.508707276879885,30,21.75
2022-03-27,2022-03-01,142.0,84.0,22.75784837941835,650,56.79999924
2022-05-16,2022-05-01,142.0,109.0,23.07588214132727,8,21.75
2022-03-09,2022-03-01,61.0,184.0,29.640172251931396,10,27.39999962
2022-05-20,2022-05-01,61.0,184.0,30.074801202088103,15,27.39999962
2022-05-21,2022-05-01,61.0,111.0,29.15059553499886,150,25.0
2022-04-12,2022-04-01,61.0,5847.0,39.199595723235696,5,23.52499994
2022-04-16,2022-04-01,61.0,1864.0,41.442720300484346,1,39.00000017
2022-05-12,2022-05-01,61.0,1845.0,50.50146918645759,1,59.0
2022-05-30,2022-05-01,61.0,111.0,26.85436092085439,376,25.0
2022-04-13,2022-04-01,142.0,396.0,22.338915742791094,7,19.0
2022-03-12,2022-03-01,142.0,918.0,17.83153896633822,64,26.70000076
2022-05-17,2022-05-01,142.0,109.0,22.688424995654024,65,21.75
2022-03-15,2022-03-01,91.0,387.0,56.433363671336885,14,29.0
2022-03-12,2022-03-01,66.0,999999001.0,8.480061851446294,6,
2022-03-17,2022-03-01,92.0,143.0,55.32629626295175,1190,131.0
2022-04-19,2022-04-01,71.0,387.0,21.36784791498378,9,29.0
2022-05-22,2022-05-01,71.0,5847.0,30.221817520818416,5,23.52499994
2022-04-27,2022-04-01,72.0,111.0,25.0970542066532,35,25.0
2022-04-17,2022-04-01,71.0,5843.0,19.967556140719303,35,28.5
2022-04-25,2022-04-01,71.0,5843.0,20.106685832126935,95,28.5
2022-04-11,2022-04-01,74.0,6366.0,33.188290813749056,30,34.09999847
2022-05-09,2022-05-01,74.0,4464.0,34.965239466117744,15,46.0
2022-03-10,2022-03-01,72.0,6479.0,26.471568095959643,5,34.20000076
2022-04-25,2022-04-01,69.0,4922.0,65.18301788357329,1,37.79999924
2022-04-20,2022-04-01,66.0,999999001.0,8.480061851446294,11,
2022-04-20,2022-04-01,66.0,999999001.0,7.508394423107935,10,
2022-03-09,2022-03-01,61.0,7625.0,47.79979083555827,1,19.89999962
2022-05-14,2022-05-01,61.0,1863.0,31.471159261151058,15,21.60000038
2022-03-06,2022-03-01,61.0,6465.0,53.28698027558746,2,82.5
2022-03-16,2022-03-01,61.0,5348.0,29.535079479902908,5,28.0
2022-03-05,2022-03-01,142.0,396.0,20.30073958697658,17,19.0
2022-03-19,2022-03-01,142.0,10.0,32.97941638318225,1,28.20000076
2022-05-14,2022-05-01,142.0,919.0,18.9003788622209,84,30.70000076
2022-04-16,2022-04-01,61.0,4565.0,20.736537716502166,200,23.0
2022-03-30,2022-03-01,61.0,184.0,29.44979221559327,4,27.39999962
2022-05-15,2022-05-01,61.0,1863.0,26.204581920642266,27,21.60000038
2022-05-19,2022-05-01,61.0,1863.0,21.968981941355814,30,21.60000038
2022-05-19,2022-05-01,61.0,111.0,26.94601253627966,16,25.0
2022-04-03,2022-04-01,142.0,4465.0,35.74280514530725,2,59.40000153
2022-04-29,2022-04-01,142.0,10.0,32.97941638318225,4,28.20000076
2022-05-25,2022-05-01,67.0,4826.0,46.49272697197363,4,51.0
2022-04-23,2022-04-01,67.0,1864.0,56.83715866224677,1,39.00000017
2022-04-13,2022-04-01,63.0,6465.0,43.34840747202575,1,82.5
2022-04-04,2022-04-01,63.0,1863.0,24.813846326070294,13,21.60000038
2022-05-23,2022-05-01,64.0,143.0,108.34600468177995,2,131.0
2022-03-05,2022-03-01,66.0,999999001.0,9.76625081784939,16,
2022-04-20,2022-04-01,66.0,999999001.0,7.084565706407691,3,
2022-03-18,2022-03-01,22.0,1935.0,47.81361255367863,2,65.0
2022-05-13,2022-05-01,21.0,999999006.0,22.477739726652164,2,
2022-04-12,2022-04-01,66.0,999999001.0,15.910757437621735,3,
2022-03-26,2022-03-01,71.0,1895.0,23.843615369896582,7,62.71428571
2022-04-30,2022-04-01,71.0,387.0,21.255476372058663,7,29.0
2022-03-05,2022-03-01,72.0,5847.0,27.527790152823616,65,23.52499994
2022-04-21,2022-04-01,74.0,4464.0,34.16744365936189,8,46.0
2022-03-01,2022-03-01,72.0,1893.0,17.898452599071586,11,30.0
2022-05-13,2022-05-01,72.0,111.0,25.0970542066532,15,25.0
2022-05-27,2022-05-01,71.0,121.0,72.75368477887898,2,104.0
2022-05-11,2022-05-01,67.0,4886.0,49.22863205973338,1,49.34999943
2022-05-14,2022-05-01,67.0,4922.0,43.51120245515656,2,37.79999924
2022-04-16,2022-04-01,67.0,4886.0,45.65102606043321,1,49.34999943
2022-03-25,2022-03-01,177.0,999999001.0,12.954316697129684,2,
2022-03-02,2022-03-01,37.0,188.0,35.77930984473807,140,52.0
2022-03-23,2022-03-01,19.0,1043.0,4.2731050124514365,306500,17.0
2022-03-03,2022-03-01,67.0,121.0,93.45377024023715,1,104.0
2022-03-11,2022-03-01,69.0,89.0,87.48853208256679,3,130.0
2022-05-14,2022-05-01,69.0,265.0,41.61319304680411,4,41.20000076
2022-04-09,2022-04-01,69.0,999999001.0,12.458481069214853,42,
2022-05-08,2022-05-01,63.0,111.0,22.42901214114957,37,25.0
2022-05-23,2022-05-01,64.0,143.0,100.3866086038239,4,131.0
2022-03-02,2022-03-01,37.0,188.0,31.71736736195346,270,52.0
2022-04-22,2022-04-01,37.0,136.0,48.74945274451933,50,104.0
2022-05-25,2022-05-01,72.0,1288.0,26.46804877101197,6,
2022-04-12,2022-04-01,71.0,4826.0,41.62453561991937,15,51.0
2022-04-26,2022-04-01,71.0,5843.0,18.362652709685708,30,28.5
2022-05-11,2022-05-01,71.0,6465.0,41.06727237437934,7,82.5
2022-04-04,2022-04-01,74.0,1406.0,36.67748809365534,12,44.2703702
2022-04-08,2022-04-01,74.0,4464.0,29.55536276374365,12,46.0
2022-05-06,2022-05-01,74.0,1406.0,31.385339888171956,12,44.2703702
2022-04-03,2022-04-01,72.0,111.0,25.0970542066532,25,25.0
2022-04-11,2022-04-01,74.0,1863.0,27.23456646158283,22,21.60000038
2022-04-12,2022-04-01,71.0,4886.0,40.1094457839805,1,49.34999943
2022-04-22,2022-04-01,71.0,5843.0,19.30648899734716,55,28.5
2022-05-04,2022-05-01,19.0,1043.0,4.2731050124514365,91950,17.0
2022-05-25,2022-05-01,71.0,1895.0,38.73448046192594,1,62.71428571
2022-04-26,2022-04-01,19.0,345.0,87.33093709463336,1,
2022-03-15,2022-03-01,67.0,4621.0,19.503172372774415,26,41.09999847
2022-03-25,2022-03-01,37.0,188.0,30.110836949529066,70,52.0
2022-03-07,2022-03-01,72.0,111.0,24.051865756521906,20,25.0
2022-05-17,2022-05-01,71.0,1895.0,29.455189001297022,6,62.71428571
2022-05-25,2022-05-01,74.0,162.0,36.93491333158909,1,69.69999695
2022-04-26,2022-04-01,71.0,1863.0,21.41420387664912,7,21.60000038
2022-03-29,2022-03-01,71.0,265.0,37.23130663350819,8,41.20000076
2022-04-29,2022-04-01,72.0,5843.0,20.59224358083445,24,28.5
2022-03-14,2022-03-01,74.0,1406.0,39.33954497628944,10,44.2703702
2022-03-28,2022-03-01,74.0,4464.0,36.46954792292591,10,46.0
2022-05-25,2022-05-01,74.0,162.0,40.77474888912353,2,69.69999695
2022-05-25,2022-05-01,74.0,1406.0,34.919177256735225,2,44.2703702
2022-05-26,2022-05-01,74.0,5349.0,31.129060829563695,12,46.5
2022-03-07,2022-03-01,72.0,10355.0,35.58638985449846,1,22.0
2022-04-10,2022-04-01,72.0,6479.0,32.89091451840912,5,34.20000076
2022-04-01,2022-04-01,19.0,1043.0,4.2731050124514365,30650,17.0
2022-04-18,2022-04-01,67.0,121.0,98.17944420634433,2,104.0
2022-03-11,2022-03-01,81.0,7939.0,50.67486744716225,9,62.30000019
2022-03-15,2022-03-01,37.0,188.0,30.658086070963034,250,52.0
2022-03-25,2022-03-01,37.0,188.0,30.18541085546966,120,52.0
2022-05-12,2022-05-01,67.0,999999001.0,13.280560629598567,4,
2022-04-19,2022-04-01,69.0,4922.0,48.3848854188016,1,37.79999924
2022-05-30,2022-05-01,64.0,1924.0,43.01077196164788,2,27.8
2022-03-19,2022-03-01,37.0,188.0,30.413085899222178,250,52.0
2022-04-01,2022-04-01,21.0,188.0,29.65640739814574,115,52.0
2022-04-20,2022-04-01,71.0,1235.0,62.395932578727596,6,120.0
2022-04-13,2022-04-01,71.0,5843.0,20.688006053236357,55,28.5
2022-04-13,2022-04-01,71.0,1863.0,31.47115956581445,3,21.60000038
2022-04-28,2022-04-01,71.0,5843.0,18.708187641937037,55,28.5
2022-04-08,2022-04-01,74.0,4464.0,29.55536276374365,12,46.0
2022-05-09,2022-05-01,74.0,4464.0,34.965239466117744,15,46.0
2022-05-20,2022-05-01,74.0,1863.0,27.08090744110635,15,21.60000038
2022-03-05,2022-03-01,72.0,111.0,25.0970542066532,5,25.0
2022-03-04,2022-03-01,74.0,4464.0,32.75809319105011,18,46.0
2022-03-25,2022-03-01,74.0,1406.0,36.67748809365534,8,44.2703702
2022-03-02,2022-03-01,72.0,111.0,24.116068726742075,17,25.0
2022-03-02,2022-03-01,72.0,1288.0,26.46804877101197,12,
2022-05-25,2022-05-01,72.0,1893.0,17.67251410950082,40,30.0
2022-04-12,2022-04-01,71.0,6454.0,44.91587244261673,5,40.59999847
2022-04-13,2022-04-01,71.0,5843.0,21.386434854037457,40,28.5
2022-04-16,2022-04-01,71.0,6465.0,39.973079821101976,4,82.5
2022-03-07,2022-03-01,67.0,6450.0,45.32591918711924,1,31.79999924
2022-04-10,2022-04-01,67.0,6450.0,41.69969617684088,1,31.79999924
2022-03-11,2022-03-01,74.0,1406.0,39.33954497628944,10,44.2703702
2022-03-12,2022-03-01,74.0,4565.0,23.023012881901664,35,23.0
2022-03-12,2022-03-01,74.0,932.0,26.413723871361633,38,18.7750001
2022-05-09,2022-05-01,74.0,1406.0,39.33954497628944,10,44.2703702
2022-04-12,2022-04-01,71.0,5349.0,44.73787328262407,25,46.5
2022-04-17,2022-04-01,71.0,6465.0,38.3298282256718,1,82.5
2022-03-15,2022-03-01,81.0,7319.0,47.57719016465191,7,36.0
2022-05-01,2022-05-01,67.0,1864.0,49.42280875392397,1,39.00000017
2022-05-31,2022-05-01,65.0,1406.0,33.66329196192838,30,44.2703702
2022-04-18,2022-04-01,69.0,999999001.0,15.174141734502436,35,
2022-03-02,2022-03-01,63.0,1924.0,44.253963384212206,2,27.8
2022-05-23,2022-05-01,64.0,143.0,100.3866086038239,6,131.0
2022-03-05,2022-03-01,66.0,999999001.0,8.6977470423791,17,
2022-03-26,2022-03-01,66.0,999999001.0,18.286482536914615,7,
2022-03-01,2022-03-01,61.0,7625.0,44.50516422707097,1,19.89999962
2022-03-23,2022-03-01,61.0,4886.0,50.04121343773509,1,49.34999943
2022-04-29,2022-04-01,118.0,1845.0,31.65024201140796,6,59.0
2022-03-20,2022-03-01,71.0,4588.0,23.604862099370834,3,27.0
2022-03-11,2022-03-01,72.0,111.0,31.29818767805286,25,25.0
2022-03-22,2022-03-01,74.0,1863.0,28.629468090223977,26,21.60000038
2022-03-25,2022-03-01,74.0,1406.0,33.66329196192838,10,44.2703702
2022-04-08,2022-04-01,74.0,4464.0,29.55536276374365,12,46.0
2022-03-28,2022-03-01,72.0,111.0,25.173678172245292,520,25.0
2022-04-10,2022-04-01,72.0,4460.0,33.2175805739501,2,65.0
2022-05-27,2022-05-01,71.0,121.0,59.41276361778417,5,104.0
2022-03-02,2022-03-01,61.0,4886.0,61.92978293974467,1,49.34999943
2022-03-28,2022-03-01,61.0,111.0,23.680926241706327,630,25.0
2022-04-19,2022-04-01,61.0,1924.0,34.15966819781105,20,27.8
2022-05-01,2022-05-01,67.0,384.0,41.12022447672553,6,53.20000076
2022-04-17,2022-04-01,67.0,1895.0,61.380014389676546,5,62.71428571
2022-04-23,2022-04-01,69.0,4922.0,76.58358651238345,1,37.79999924
2022-03-15,2022-03-01,63.0,1924.0,54.139962035803435,1,27.8
2022-03-18,2022-03-01,69.0,6.0,47.47195308863387,300,108.5
2022-05-31,2022-05-01,64.0,999999001.0,8.480061851446294,100,
2022-03-01,2022-03-01,61.0,184.0,28.66149318018958,5,27.39999962
2022-04-28,2022-04-01,61.0,1863.0,33.28684179444056,15,21.60000038
2022-04-22,2022-04-01,61.0,6465.0,43.933409139313625,6,82.5
2022-03-18,2022-03-01,177.0,999999001.0,9.19413984300844,1,
2022-03-23,2022-03-01,177.0,999999001.0,12.029365016230019,2,
2022-03-25,2022-03-01,177.0,999999001.0,4.58587222116196,4,
2022-05-16,2022-05-01,81.0,7372.0,41.25947262459107,1,65.19999695
2022-05-29,2022-05-01,118.0,1845.0,32.79440829091937,9,59.0
2022-03-31,2022-03-01,118.0,785.0,35.662802138265455,6,41.5
2022-04-26,2022-04-01,118.0,5791.0,26.68410175172088,8,38.90000153
2022-05-13,2022-05-01,21.0,181.0,27.514476272409304,50,41.0
2022-05-19,2022-05-01,21.0,181.0,27.514476272409304,25,41.0
2022-03-03,2022-03-01,23.0,188.0,30.81059481658532,18,52.0
2022-04-11,2022-04-01,67.0,1864.0,47.199297120741285,2,39.00000017
2022-04-01,2022-04-01,67.0,121.0,83.93710025721778,1,104.0
2022-04-03,2022-04-01,67.0,121.0,87.40861249149359,1,104.0
2022-03-29,2022-03-01,69.0,993.0,36.244710261599536,6500,24.5
2022-03-11,2022-03-01,81.0,6440.0,40.94335412150757,6,41.20000076
2022-05-16,2022-05-01,61.0,387.0,17.532220653710095,350,29.0
2022-03-12,2022-03-01,63.0,111.0,27.135340242509784,9,25.0
2022-05-14,2022-05-01,61.0,387.0,17.06402382080018,120,29.0
2022-05-11,2022-05-01,61.0,1954.0,15.723791496854307,210,20.0
2022-05-23,2022-05-01,61.0,6465.0,43.933409139313625,3,82.5
2022-03-30,2022-03-01,61.0,1954.0,15.723791496854307,720,20.0
2022-03-09,2022-03-01,,121.0,71.17996462493005,7,104.0
2022-03-05,2022-03-01,142.0,396.0,14.661816167794061,18,19.0
2022-03-04,2022-03-01,142.0,4444.0,15.17732472285736,255,16.5
2022-03-08,2022-03-01,142.0,109.0,21.76608028869365,13,21.75
2022-04-29,2022-04-01,142.0,919.0,22.790753918208814,18,30.70000076
2022-04-30,2022-04-01,142.0,1055.0,24.584214549342832,40,19.5
2022-04-08,2022-04-01,142.0,396.0,19.72486108433325,40,19.0
2022-03-02,2022-03-01,142.0,4465.0,55.34284848280236,1,59.40000153
2022-03-28,2022-03-01,142.0,6.0,59.15526739212943,1,108.5
2022-04-27,2022-04-01,118.0,1417.0,29.752110521080557,2,69.5
2022-05-28,2022-05-01,153.0,4621.0,19.15465187970349,10,41.09999847
2022-03-22,2022-03-01,6.0,387.0,17.532220653710095,150,29.0
2022-05-28,2022-05-01,28.0,972.0,42.69625099670136,10,
2022-03-15,2022-03-01,28.0,4588.0,25.150461822146237,5,27.0
2022-03-23,2022-03-01,61.0,1895.0,72.07484703365111,1,62.71428571
2022-05-22,2022-05-01,61.0,6465.0,46.64406442899506,2,82.5
2022-03-04,2022-03-01,142.0,109.0,20.307573856979058,30,21.75
2022-05-25,2022-05-01,142.0,84.0,26.98429058703734,15,56.79999924
2022-03-06,2022-03-01,142.0,396.0,16.889984151486573,24,19.0
2022-04-29,2022-04-01,28.0,109.0,18.54726907828309,8,21.75
2022-03-18,2022-03-01,28.0,396.0,14.132602426320904,20,19.0
2022-05-03,2022-05-01,92.0,143.0,71.78295206229636,1,131.0
2022-03-10,2022-03-01,92.0,143.0,81.82691558848872,1,131.0
2022-03-04,2022-03-01,74.0,4464.0,32.75809319105011,18,46.0
2022-03-11,2022-03-01,74.0,1406.0,39.33954497628944,10,44.2703702
2022-03-22,2022-03-01,74.0,1863.0,28.939945186746012,27,21.60000038
2022-03-20,2022-03-01,71.0,1895.0,30.83047412008979,3,62.71428571
2022-04-17,2022-04-01,71.0,6454.0,46.95185010481579,2,40.59999847
2022-04-22,2022-04-01,37.0,1403.0,28.08455634502711,100,74.0
2022-03-18,2022-03-01,22.0,181.0,18.86398631794877,15,41.0
2022-04-06,2022-04-01,19.0,1043.0,4.2731050124514365,49040,17.0
2022-03-22,2022-03-01,69.0,89.0,79.38478960337227,13,130.0
2022-05-29,2022-05-01,64.0,5659.0,49.64542323833961,9,23.5
2022-03-18,2022-03-01,177.0,999999001.0,11.00517314411002,1,
2022-05-25,2022-05-01,81.0,1854.0,31.883834257925137,30,39.00000017
2022-04-19,2022-04-01,61.0,7625.0,33.385002750051974,5,19.89999962
2022-04-28,2022-04-01,61.0,5399.0,24.177835715585662,5,
2022-03-08,2022-03-01,61.0,7625.0,46.52531127061623,2,19.89999962
2022-03-09,2022-03-01,61.0,1863.0,21.968981941355814,30,21.60000038
2022-03-23,2022-03-01,61.0,7625.0,43.31852914901147,3,19.89999962
2022-05-08,2022-05-01,61.0,5847.0,24.42128372635335,147,23.52499994
2022-05-15,2022-05-01,61.0,6661.0,51.27461096875574,5,36.29999924
2022-05-22,2022-05-01,61.0,1863.0,21.968981941355814,45,21.60000038
2022-04-17,2022-04-01,61.0,5847.0,24.42128372635335,70,23.52499994
2022-04-19,2022-04-01,142.0,1002.0,21.71459699545936,17,
2022-05-13,2022-05-01,142.0,10.0,61.97343972841075,3,28.20000076
2022-05-25,2022-05-01,142.0,4465.0,65.16408227721804,1,59.40000153
2022-03-02,2022-03-01,142.0,10.0,40.19958085819135,7,28.20000076
2022-03-04,2022-03-01,142.0,396.0,16.889984151486573,48,19.0
2022-05-25,2022-05-01,142.0,84.0,22.75784837941835,15,56.79999924
2022-03-02,2022-03-01,142.0,109.0,23.07588214132727,20,21.75
2022-03-04,2022-03-01,142.0,109.0,20.307573856979058,42,21.75
2022-03-28,2022-03-01,142.0,1002.0,21.805464673874713,21,
2022-05-18,2022-05-01,142.0,109.0,23.07588214132727,12,21.75
2022-03-28,2022-03-01,142.0,4448.0,16.723576738473046,15,
2022-05-27,2022-05-01,118.0,785.0,34.692261093151096,13,41.5
2022-03-19,2022-03-01,6.0,387.0,17.532220653710095,150,29.0
2022-05-11,2022-05-01,61.0,6465.0,46.64406442899506,3,82.5
2022-05-18,2022-05-01,61.0,1847.0,20.605941568226616,12,39.00000017
2022-03-13,2022-03-01,186.0,5987.0,44.4614553458119,5,39.5
2022-03-08,2022-03-01,142.0,109.0,23.07588214132727,56,21.75
2022-03-02,2022-03-01,142.0,84.0,44.15939343558186,5,56.79999924
2022-03-28,2022-03-01,142.0,396.0,22.612505091260783,13,19.0
2022-05-13,2022-05-01,91.0,1508.0,15.522584997891776,70,14.30000019
2022-03-12,2022-03-01,118.0,5791.0,24.657291275328454,10,38.90000153
2022-05-10,2022-05-01,118.0,4698.0,24.30282353029405,9,19.0
2022-04-29,2022-04-01,28.0,1501.0,14.063071193959006,15,21.29999924
2022-04-10,2022-04-01,92.0,143.0,71.28878047098411,5,131.0
2022-05-23,2022-05-01,71.0,999999001.0,16.84354984303232,2,
2022-05-24,2022-05-01,71.0,1863.0,30.14061592215316,1,21.60000038
2022-03-01,2022-03-01,74.0,932.0,28.780565795584124,20,18.7750001
2022-03-01,2022-03-01,74.0,1406.0,48.95669468986206,4,44.2703702
2022-03-25,2022-03-01,74.0,4464.0,34.16744365936189,8,46.0
2022-03-14,2022-03-01,61.0,6465.0,58.56638309390547,1,82.5
2022-04-23,2022-04-01,61.0,6465.0,53.28698027558746,2,82.5
2022-04-29,2022-04-01,19.0,345.0,70.11656479529985,4,
2022-04-22,2022-04-01,37.0,1403.0,31.930195557740145,10,74.0
2022-04-12,2022-04-01,63.0,1863.0,21.673605593022966,13,21.60000038
2022-05-31,2022-05-01,64.0,143.0,115.31555627991459,3,131.0
2022-03-08,2022-03-01,61.0,1863.0,30.14061592215316,7,21.60000038
2022-03-24,2022-03-01,63.0,4826.0,33.772348906016845,1,51.0
2022-05-27,2022-05-01,63.0,6454.0,23.63816919270656,7,40.59999847
2022-03-26,2022-03-01,66.0,999999001.0,16.024049001084844,3,
2022-04-20,2022-04-01,66.0,999999001.0,9.52633774782495,2,
2022-05-14,2022-05-01,61.0,184.0,30.88873454809723,19,27.39999962
2022-04-01,2022-04-01,61.0,184.0,30.168596897841148,13,27.39999962
2022-03-06,2022-03-01,61.0,1924.0,24.213198616485013,18,27.8
2022-03-06,2022-03-01,61.0,1954.0,17.55719865526284,364,20.0
2022-03-09,2022-03-01,61.0,1406.0,43.938366950794794,1,44.2703702
2022-03-16,2022-03-01,61.0,7625.0,31.083923258655542,3,19.89999962
2022-05-17,2022-05-01,61.0,1924.0,27.865401810611928,58,27.8
2022-05-19,2022-05-01,61.0,5348.0,23.305635330004645,15,28.0
2022-03-25,2022-03-01,62.0,1417.0,63.976570482422645,2,69.5
2022-03-03,2022-03-01,142.0,109.0,23.07588214132727,80,21.75
2022-04-27,2022-04-01,142.0,10.0,50.72844595432025,3,28.20000076
2022-03-08,2022-03-01,142.0,396.0,22.41362937363119,8,19.0
2022-03-02,2022-03-01,142.0,4456.0,18.9830818674247,12,40.0
2022-03-07,2022-03-01,142.0,84.0,22.75784837941835,15,56.79999924
2022-04-05,2022-04-01,118.0,4457.0,27.052752121781378,10,14.69999981
2022-04-29,2022-04-01,28.0,919.0,21.645479297056387,7,30.70000076
2022-05-19,2022-05-01,147.0,143.0,54.39977244357299,24,131.0
2022-04-19,2022-04-01,72.0,162.0,37.28447809114034,8,69.69999695
2022-03-06,2022-03-01,72.0,1288.0,26.46804877101197,9,
2022-03-28,2022-03-01,74.0,1406.0,36.67748809365534,8,44.2703702
2022-05-20,2022-05-01,74.0,4443.0,25.976787060404074,28,27.8
2022-05-31,2022-05-01,74.0,1406.0,35.054309390540055,9,44.2703702
2022-05-31,2022-05-01,74.0,4464.0,32.75809319105011,9,46.0
2022-04-16,2022-04-01,61.0,7625.0,40.21514882389158,20,19.89999962
2022-04-04,2022-04-01,67.0,4886.0,48.386386854554026,1,49.34999943
2022-05-28,2022-05-01,68.0,999999001.0,8.480061851446294,4,
2022-03-02,2022-03-01,37.0,188.0,36.260948199666316,120,52.0
2022-03-19,2022-03-01,37.0,188.0,30.44390093387727,80,52.0
2022-03-11,2022-03-01,22.0,1140.0,21.119215659673483,15,25.0
2022-03-06,2022-03-01,63.0,184.0,20.787791256245033,7,27.39999962
2022-03-17,2022-03-01,64.0,143.0,90.9818171311067,6,131.0
2022-05-23,2022-05-01,64.0,143.0,111.93517728573633,4,131.0
2022-04-19,2022-04-01,74.0,1406.0,28.80605829063449,3,44.2703702
2022-03-11,2022-03-01,72.0,111.0,23.680926241706327,6,25.0
2022-03-24,2022-03-01,72.0,513.0,32.06436403187781,2,64.5
2022-05-27,2022-05-01,71.0,265.0,28.548951220295077,5,41.20000076
2022-05-26,2022-05-01,61.0,5399.0,22.919076570044517,4,
2022-03-01,2022-03-01,61.0,184.0,29.06118377071179,15,27.39999962
2022-05-24,2022-05-01,61.0,387.0,26.98541827213758,50,29.0
2022-05-25,2022-05-01,61.0,4588.0,23.06796605448747,25,27.0
2022-04-15,2022-04-01,61.0,4886.0,40.1094457839805,1,49.34999943
2022-04-17,2022-04-01,61.0,210.0,55.938345949268275,3,67.5
2022-03-09,2022-03-01,61.0,7625.0,36.43438376761913,2,19.89999962
2022-04-26,2022-04-01,62.0,6450.0,32.003392835725116,8,31.79999924
2022-03-13,2022-03-01,,121.0,66.91570769718146,1,104.0
2022-04-01,2022-04-01,142.0,10.0,46.4801476656965,1,28.20000076
2022-04-16,2022-04-01,142.0,10.0,48.910878610864124,6,28.20000076
2022-03-02,2022-03-01,142.0,4465.0,54.54819391200538,1,59.40000153
2022-03-20,2022-03-01,61.0,6465.0,53.28698027558746,1,82.5
2022-05-11,2022-05-01,61.0,1847.0,21.88756502937659,90,39.00000017
2022-04-25,2022-04-01,61.0,1954.0,7.715119927924966,2000,20.0
2022-03-11,2022-03-01,72.0,80.0,17.02165933820652,500,44.79999924
2022-05-30,2022-05-01,74.0,4464.0,36.46954792292591,10,46.0
2022-03-16,2022-03-01,72.0,1863.0,20.629175873042364,9,21.60000038
2022-04-12,2022-04-01,71.0,7319.0,41.45311981900837,2,36.0
2022-05-23,2022-05-01,71.0,4588.0,20.24188423148416,35,27.0
2022-05-03,2022-05-01,118.0,4698.0,38.38112464792696,9,19.0
2022-04-22,2022-04-01,37.0,188.0,30.472384520808102,90,52.0
2022-05-22,2022-05-01,61.0,999999001.0,11.531546512715742,1,
2022-05-04,2022-05-01,19.0,136.0,58.56489482989128,30,104.0
2022-04-02,2022-04-01,19.0,345.0,65.0436229919751,6,
2022-05-14,2022-05-01,61.0,111.0,35.613529172281126,50,25.0
2022-03-27,2022-03-01,61.0,184.0,31.249837712680158,15,27.39999962
2022-04-10,2022-04-01,61.0,7625.0,47.79979083555827,1,19.89999962
2022-04-25,2022-04-01,44.0,4456.0,17.579260856639095,15,40.0
2022-03-11,2022-03-01,142.0,396.0,18.99398054034401,18,19.0
2022-05-02,2022-05-01,142.0,4493.0,30.438875523770243,21,24.10000038
2022-05-17,2022-05-01,142.0,4465.0,66.26071964950779,2,59.40000153
2022-05-21,2022-05-01,142.0,1845.0,33.6562266489924,10,59.0
2022-04-04,2022-04-01,62.0,1417.0,61.38994659891884,8,69.5
